stock,date,open,close,high,low,volume
T,12/21/22,15.841131055069399,16.085107803344727,16.13738995966111,15.614580030265916,130477800
T,12/28/22,16.076397739154224,16.32908821105957,16.424937180730815,15.84984668663765,118751600
T,1/4/23,16.442363516041624,16.965171813964844,17.24400501134882,16.390081356675665,195909500
T,1/11/23,17.210145130078878,17.086395263671875,17.316217648403082,17.015680813444234,126031600
T,1/18/23,17.05104258398184,16.93613052368164,19.031049306257376,16.529522768073793,181790400
T,1/25/23,17.45765122057667,18.00568962097168,18.10292096232565,17.448811701187047,231898900
T,2/1/23,18.094082153553458,17.01568603515625,18.12060071,16.874257091299764,174205400
T,2/8/23,16.87425263696512,16.927288055419922,17.104075031556672,16.644430242373566,127921200
T,2/15/23,16.803540385516687,16.98032569885254,17.24550619780498,16.732825922989193,124524300
T,2/22/23,16.98916341353757,16.715145111083984,17.30737930410664,16.653270173687908,136428600
T,3/1/23,16.644436976189173,16.53836441040039,16.759347376991307,16.352739527727813,123042300
T,3/8/23,16.41460823298618,16.299697875976562,16.529520275961392,16.069875475991733,160151100
T,3/15/23,16.087555173732994,16.388092041015625,16.54719830666614,15.937286740091679,176592100
T,3/22/23,16.449967917936704,16.547199249267578,16.78586119028708,16.211305976917203,130284600
T,3/29/23,16.670950830350584,17.360416412353516,17.369255930836342,16.64443227,135326700
T,4/5/23,17.34273665,17.404611587524414,17.616754943751413,17.165949679531966,116678100
T,4/12/23,17.741099079221772,17.76799201965332,17.920391618313257,17.615592420993384,130343100
T,4/19/23,17.732133474640644,15.697151184082031,17.77695618012146,15.643363595529733,344945400
T,4/26/23,15.589574228617074,15.302704811096191,15.921268061298473,15.266846988844383,194982100
T,5/3/23,15.374421217025537,15.257881164550781,15.464068331939616,15.105481582159793,144482500
T,5/10/23,15.293738898266621,14.818612098693848,15.410280659960067,14.800682333836935,141399900
T,5/17/23,14.93515268,14.433131217956543,15.015834917558115,14.40623656971282,207518300
T,5/24/23,14.442096827531985,14.020756721496582,14.45106171073107,13.44701702083004,222506700
T,5/31/23,14.038685454134349,14.047650337219238,14.226943724225505,13.312547023024397,285245600
T,6/7/23,14.011791817344866,14.182120323181152,14.460024862430615,13.958003373169118,170165900
T,6/14/23,14.25383724535191,14.146261215209961,14.460024422722743,14.137297187235182,156808600
T,6/21/23,14.074543606636688,14.20004940032959,14.244872959144073,13.823532874189162,168395600
T,6/28/23,14.17315586305965,14.451061248779297,14.451061248779299,13.993861624562696,112338100
T,7/5/23,14.41520192396402,13.653203964233398,14.54967174982787,13.545627932554659,180293900
T,7/12/23,13.905758354708786,12.272470474243164,13.93313252171884,12.254221899751212,481984900
T,7/19/23,13.066304837392394,13.504281997680664,13.787141467495879,13.020682959809095,377320800
T,7/26/23,13.604651703293047,13.048056602478027,13.659399176082479,13.011558577345593,273990100
T,8/2/23,13.038930782646299,12.93856143951416,13.285293084218118,12.673950562000808,198584400
T,8/9/23,12.92943762435047,12.902064323425293,13.139301048412747,12.865566298797873,152017000
T,8/16/23,12.911188311308758,13.011558532714844,13.06630513513493,12.701324885062498,188725700
T,8/23/23,13.011558223362146,13.476908683776855,13.513406707916351,12.810818655504157,156861600
T,8/30/23,13.577278565475915,13.212297439575195,13.677647918253289,13.203173585818394,120151200
T,9/6/23,13.166674628160692,13.194047927856445,13.467783535358498,13.066304412307085,157998800
T,9/13/23,13.276168683710454,13.878386497497559,13.960507266683347,13.203172637807866,228939900
T,9/20/23,13.942257615145957,13.705020904541016,14.352860584856945,13.385662555776083,178800100
T,9/27/23,13.695896776603194,13.486032485961914,13.778017548150585,13.303542365957453,158444800
T,10/4/23,13.37653772211934,13.650273323059082,13.66852189902494,12.883813988500398,188956400
T,10/11/23,13.901748114364892,13.55769157409668,13.99473675197484,13.232232229267234,170941400
T,10/18/23,13.45540479075522,14.441080093383789,14.794435674999528,13.306623679928672,322253600
T,10/25/23,14.413183835591498,14.320195198059082,14.496873432009599,13.706472673400175,195140700
T,11/1/23,14.403885018364091,14.729344367980957,14.915321645936528,14.348092544421727,179323800
T,11/8/23,14.729344495377307,14.534069061279297,14.729344495377307,14.375988905733031,133441300
T,11/15/23,14.552666257594696,15.054803848266602,15.110596322693217,14.543368103060521,135158300
T,11/22/23,15.110595126948311,15.045503616333008,15.175686637563617,14.90602155449869,87967200
T,11/29/23,15.05480274099109,16.01258087158203,16.124167585838887,15.017606578368586,225284100
T,12/6/23,15.966087662996374,15.259376525878906,16.068375338013976,15.194285013998861,204427800
T,12/13/23,15.184985691691844,15.445353507995605,15.631328999403452,14.97111307844803,236971500
T,12/20/23,15.408157348632812,15.408157348632812,15.556938451233139,15.203583775960025,119290600
T,12/27/23,15.333768459280533,16.04047966003418,16.161363653894945,15.296574066404466,140737000
T,1/3/24,16.105570317263254,15.761514663696289,16.291547592539434,15.649927943808434,174158100
T,1/10/24,15.971373580167505,15.536650657653809,15.971373580167505,15.262584795817974,157721400
T,1/17/24,15.47994634037136,16.245439529418945,16.302142127759957,15.300387811867644,230739000
T,1/24/24,15.650055885563873,16.566757202148438,16.62345980029969,15.55555035361639,265453400
T,1/31/24,16.54785705511918,16.642362594604492,17.162140357958855,16.538406320916327,215105000
T,2/7/24,16.632911470047222,15.97137451171875,16.65181293800934,15.659507500516629,206159600
T,2/14/24,16.037526112054593,15.980823516845703,16.273789028391807,15.839066127551975,110326500
T,2/21/24,15.990272911355063,15.905218124389648,16.07532769832048,15.517747118232919,170062800
T,2/28/24,15.895769250113611,16.226537704467773,16.40609803155313,15.791812986662658,183257700
T,3/6/24,16.160383012330755,16.25488853,16.48170071,16.04697603,161732700
T,3/13/24,16.321043234646545,16.226537704467773,16.47225136191535,15.905219983385793,223998300
T,3/20/24,16.179286019227472,16.23598861694336,16.35884454575163,16.03752682112313,153545600
T,3/27/24,16.339942948014745,16.55730438232422,16.727413957885673,16.207634498943133,143099500
T,4/3/24,16.623460736066164,15.97137451171875,16.897524811344052,15.886319708432426,167938100
T,4/10/24,16.108114958021588,15.45495319366455,16.127326029224697,15.310872907744107,218261000
T,4/17/24,15.474165295873359,15.848772048950195,16.069693886299678,15.426137614665617,204541500
T,4/24/24,16.232982763092675,16.223377227783203,16.597985776578415,15.733505919411414,232937000
T,5/1/24,16.16574519025578,16.40587807,16.530746356822107,16.069691673137758,147848000
T,5/8/24,16.357853002529634,16.61719512939453,16.655617270896617,16.329036396403072,118629500
T,5/15/24,16.66522326665707,16.588380813598633,16.866934018909742,16.463510682335805,140895200
T,5/22/24,16.511538360540197,16.588380813598633,16.914961697114133,16.501932824899317,113575300
T,5/29/24,16.56917017863073,17.625755310058594,17.635360845952416,16.434696340254536,192811600
T,6/5/24,17.587334202345236,17.15509605407715,17.72180988071045,17.030225912171506,149424300
T,6/12/24,17.2799617,17.33759307861328,17.481674271232936,16.732459031470906,150159200
T,6/19/24,17.23193668813605,17.952335357666016,17.99075567,17.19351454636821,180920600
T,6/26/24,17.90430778,18.07720375061035,18.557469532856402,17.875493001459922,181473800
T,7/3/24,18.13483538814476,18.057992935180664,18.230888912367035,17.91391356488155,101271800
T,7/10/24,17.837070481846524,18.106019973754883,18.12523104433445,17.73141142572743,152785500
T,7/17/24,18.426523873097125,17.753808975219727,18.84575197091106,17.685562886657728,219561100
T,7/24/24,18.446024032209554,18.504520416259766,19.245481432639696,18.290032435031307,208002200
T,7/31/24,18.426523124007197,18.709259033203125,19.489216955870564,18.173036334248685,213815800
T,8/7/24,18.719009329044894,19.03099250793457,19.10898830265699,18.621514120750263,122932300
T,8/14/24,18.991995516270656,19.001745223999023,19.167486536248028,18.49477157952364,127258700
T,8/21/24,19.030993349891183,19.15773582458496,19.440471755191364,18.91399872284834,102093100
T,8/28/24,19.186984438622524,19.918195724487305,19.93769513840632,19.12848805643195,120926400
T,9/4/24,19.97669182007144,21.166128158569336,21.312371901297297,19.742704435099714,274713900
T,9/11/24,21.07838531148288,21.234376907348633,21.780347492878764,20.63965778588139,186385800
T,9/18/24,21.29287229774735,21.049135208129883,21.448863886337218,20.649406529922548,214380100
T,9/25/24,21.078383388230993,21.575605392456055,21.59510480505172,20.893142687704863,136375700
T,10/2/24,21.497611061177825,21.31237221,21.682851774280508,20.941890781436236,129086800
T,10/9/24,21.322121920215153,20.971139907836914,21.448864391592593,20.67865427766623,148808500
T,10/16/24,21.250273839846393,21.23052406311035,21.78350462762285,20.786163503761326,153823600
T,10/23/24,20.973781679938988,21.902000427246094,22.29698652712924,20.786162576203637,197401000
T,10/30/24,21.852627367175675,21.773630142211914,22.44510749612508,21.516890573661502,183781900
T,11/6/24,21.832877820511012,21.87237548828125,22.198239252015345,21.516888944580046,156677100
T,11/13/24,21.892125955986504,22.445106506347656,22.909216830555657,21.783504070160404,150781200
T,11/20/24,22.514228232539768,22.800594329833984,23.02771110003419,22.445105901039035,174047000
T,11/27/24,22.909216886911263,23.442447662353516,23.728813768075014,22.356234451747472,160169500
T,12/4/24,23.37332456206742,23.215330123901367,23.689313438399527,22.820344028486232,187146000
T,12/11/24,23.13633386930832,22.543853759765625,23.5115702,22.326611869091654,182089800
T,12/18/24,22.514228266412143,22.662349700927734,22.70184736894089,22.12911705693307,210303700
T,12/25/24,22.64260023025031,22.48460578918457,22.859842115855123,22.15874202,82750800
XOM,1/1/20,54.62471039986567,54.663597106933594,55.50350014006163,54.05700244965617,67312900
XOM,1/8/20,54.52360799323242,53.81591033935547,54.66359181854446,53.372629214746986,68160000
XOM,1/15/20,53.81591316642603,52.55606460571289,54.11921048165536,52.501626778191685,60857300
XOM,1/22/20,52.540507990355955,50.277442932128906,52.64938364631034,50.26188587654785,95773300
XOM,1/29/20,50.572963460320366,46.63787078857422,50.650730941063784,46.575654430668095,126341800
XOM,2/5/20,47.24446007064974,47.073368072509766,49.00203044861534,46.36567339834748,99110300
XOM,2/12/20,48.388149741864964,47.236427307128906,48.53803043924144,46.89722093,64615300
XOM,2/19/20,47.41785219,42.755741119384766,47.82016503,42.57430568124807,116448900
XOM,2/26/20,43.03184176,40.468074798583984,43.24483199028628,37.87275306140965,229097300
XOM,3/4/20,41.20171101525827,34.244041442871094,41.39892388,32.18513866975519,253850500
XOM,3/11/20,33.43940750830855,29.03761863708496,34.299255581234114,26.22930680963335,287732000
XOM,3/18/20,27.254816621512933,27.956893920898438,28.958735609753166,23.75231731491619,298771500
XOM,3/25/20,28.800966569691663,29.95269203186035,31.206966021061824,27.751795653015005,242214900
XOM,4/1/20,29.077060687553537,32.532230377197266,34.173039589084006,28.666857632274596,236695500
XOM,4/8/20,33.09231047159941,33.47095871,36.847241089851714,32.71366223348202,153883800
XOM,4/15/20,32.342906553512215,32.31135177612305,34.17304151287506,30.70998443898786,188530500
XOM,4/22/20,33.60506758470553,35.474647521972656,35.805963657146556,33.021319248666984,145818500
XOM,4/29/20,36.49226684395521,35.36421203613281,37.61243747054837,33.305309265020945,158719900
XOM,5/6/20,35.44308975738451,34.80411911010742,36.46070867404579,34.63057386740776,112493800
XOM,5/13/20,35.173382535496884,35.33420944213867,37.49736630684411,32.32670211483401,131927700
XOM,5/20/20,35.881030593344825,36.91838073730469,37.23199750929797,34.94018027736498,74246000
XOM,5/27/20,37.52148899928201,38.044185638427734,38.156765697917194,35.679992118842776,107711000
XOM,6/3/20,38.599039611482496,43.03792953491211,44.51755950938865,38.55883289206908,144334600
XOM,6/10/20,43.02184943010244,38.75987243652344,43.02184943010244,35.98556564480531,155450600
XOM,6/17/20,38.599043875144226,37.553653717041016,38.80812067973431,36.508263558937806,126140000
XOM,6/24/20,36.918370582777094,35.96143723,36.95857729958808,34.706967414838296,117704800
XOM,7/1/20,35.77649632150606,34.77131271362305,36.49218655950646,34.666772759481674,75606300
XOM,7/8/20,34.698933860532435,35.43874740600586,35.535244158116214,33.050430551345464,104596800
XOM,7/15/20,36.21072875156884,35.905155181884766,36.33939211448228,34.16015506,97340700
XOM,7/22/20,35.503077778239266,35.02058792114258,35.72019468622015,34.554184433616264,93433500
XOM,7/29/20,35.14925418594323,34.956260681152344,35.45483081403465,32.89764386873208,116918100
XOM,8/5/20,35.50307932797131,36.162479400634766,37.32848970413575,34.425522587935056,103723200
XOM,8/12/20,35.75235838655425,34.11994171142578,36.138348400337414,34.007361674186015,82006200
XOM,8/19/20,34.72745898348416,33.52204513549805,34.98166347849415,33.37444292911718,105163800
XOM,8/26/20,33.325243159300236,32.333030700683594,33.55484521502154,32.02142567642369,140030100
XOM,9/2/20,32.16903446576326,31.30802345275879,32.82504270766695,30.627412751219055,118359500
XOM,9/9/20,31.447415566644732,29.74179458618164,31.849222268710108,29.692592807941015,136960000
XOM,9/16/20,29.89759532315776,29.134984970092773,31.28341568402087,29.08578632027774,165095900
XOM,9/23/20,29.233383208608586,28.109966278076172,29.438385887131528,27.683560331377336,125700400
XOM,9/30/20,28.40517285059393,27.380159378051758,28.63477486745366,26.412546409724513,141505200
XOM,10/7/20,27.585166028536452,28.060773849487305,29.47939232355797,27.232561093167597,126329500
XOM,10/14/20,27.929573331030117,27.634368896484375,28.560982120898856,27.281763947231788,110308200
XOM,10/21/20,27.478562329083935,26.912755966186523,28.76598224714297,26.81435553961592,145869300
XOM,10/28/20,26.322347228724038,27.396562576293945,28.282175802338113,25.51053823294339,205548200
XOM,11/4/20,27.281762045177786,30.225601196289062,31.16861182079404,26.674952624462787,226154600
XOM,11/11/20,31.14799077695479,32.47486496,32.508457522207756,29.28364521,159417600
XOM,11/18/20,32.768789885013845,35.254581451416016,35.33856284433927,30.70289567254025,152720300
XOM,11/25/20,34.99424790227241,32.33209991455078,35.027840463246534,31.88700969411399,121237300
XOM,12/2/20,32.239722733141114,35.47293472290039,35.766861629440776,32.197733632715774,142605200
XOM,12/9/20,35.86763773416691,36.144771575927734,37.34567848309833,35.321772996811376,159095700
XOM,12/16/20,36.741016106180304,34.63313293457031,37.043342694138275,34.036876295625476,151736800
XOM,12/23/20,34.859877951903684,34.658329010009766,35.73326524294447,34.599543634993815,71290100
XOM,12/30/20,34.70872855832501,36.53108215332031,37.62281500224704,34.406401848623894,118393600
XOM,1/6/21,37.29528820854832,40.20937728881836,40.45291535439508,36.69903464912039,169802400
XOM,1/13/21,40.75523409463129,41.01557159423828,42.89671305466681,39.71389050332815,131819000
XOM,1/20/21,41.24232165653018,38.521385192871094,41.77139325848999,38.50458891304793,125024300
XOM,1/27/21,37.79076783090868,38.31983947753906,39.46196097344328,37.19451426287615,152691400
XOM,2/3/21,38.31983640541656,42.51881027,43.97165484570214,38.14347707,154695400
XOM,2/10/21,43.240875689590574,44.44509506225586,44.86358086649114,41.660869422384884,100512800
XOM,2/17/21,44.70984409797593,47.01579666137695,47.19514769482792,44.240113804571266,138707500
XOM,2/24/21,47.13536949093294,47.886940002441406,49.202187583089604,45.36747308054167,160991400
XOM,3/3/21,48.18586152845501,51.18360137939453,52.618416421935954,47.724673538897655,212726700
XOM,3/10/21,51.68748799819147,50.48326873779297,53.42122125575278,49.91104932,138672800
XOM,3/17/21,50.12456492363442,47.16099166870117,51.01278429031994,46.50336790248014,211446100
XOM,3/24/21,47.895475120246026,48.416446685791016,49.38153114,46.54606470800675,136952000
XOM,3/31/21,48.12608139814972,48.11754227,49.14241069557491,47.65635098522252,89072100
XOM,4/7/21,48.16023780521059,47.57947922,48.50186165371717,47.04996518451393,104014400
XOM,4/14/21,48.17732168,47.22077941894531,49.54381062535348,46.78520882789172,116958800
XOM,4/21/21,46.54607844589193,48.17732620239258,48.36521967169606,46.37526649724939,88926000
XOM,4/28/21,48.604339025084556,50.55158615112305,50.81634475042154,48.50185319159987,126598400
XOM,5/5/21,51.046954096749616,51.74728012084961,54.676690729189765,50.73095412440371,158494000
XOM,5/12/21,51.25192464267421,51.61063003540039,53.207714638291456,50.17581498042908,129883400
XOM,5/19/21,51.21004787799597,50.48218918,51.868588432794525,50.36087994611671,114391400
XOM,5/26/21,50.47352455886489,52.388484954833984,52.596445995387846,50.17025148,102975700
XOM,6/2/21,52.63976845162527,53.83553695678711,54.138810020756765,52.13719788227157,108110200
XOM,6/9/21,54.30344249786822,55.74183273,55.80248734483161,53.350295766857506,121967700
XOM,6/16/21,55.73316880947635,55.27392578,56.149090890446885,52.197857564655635,151171500
XOM,6/23/21,55.49921647981511,54.26012039,56.261732572587505,54.234126501650536,98857600
XOM,6/30/21,54.32944243,53.176998138427734,55.81981721247384,52.769746197426734,77071900
XOM,7/7/21,53.01236735234472,52.752418518066406,53.55826221812929,51.39201642,99650000
XOM,7/14/21,53.003697761800886,48.48924255371094,53.48893798453445,47.31080437,129199400
XOM,7/21/21,49.26909562835153,50.10960006713867,50.82012843410739,48.931161808138214,83739700
XOM,7/28/21,50.256898358834675,50.430198669433594,51.409342614703284,49.32974549837321,103197900
XOM,8/4/21,49.55502628,50.41286087036133,50.56883079634708,49.22575937185023,85105400
XOM,8/11/21,50.42153894,48.14265060424805,50.690154620881515,47.65741033,90770300
XOM,8/18/21,48.74817489657787,48.69540023803711,49.12640894159516,45.82785856443902,109280500
XOM,8/25/21,48.58984662922105,47.95652389526367,49.557420045692474,47.90374588228093,82125600
XOM,9/1/21,47.930131689398934,47.982906341552734,48.94168500269651,47.14727300937922,73131800
XOM,9/8/21,48.19401823773517,48.009300231933594,49.196776961182344,46.88339281582659,94983800
XOM,9/15/21,48.70418757962662,47.182456970214844,49.91805487560133,46.584319656572724,118400400
XOM,9/22/21,47.877353279717546,52.70642852783203,53.19901319503497,47.824575272548415,141680100
XOM,9/29/21,52.636056472630145,54.20176696777344,55.15175087861873,51.73005591,142708000
XOM,10/6/21,53.190220509155395,53.867523193359375,55.46841922676564,52.55689782149273,109305500
XOM,10/13/21,53.46289655587849,55.855445861816406,55.952203863962204,52.96151723153981,86894800
XOM,10/20/21,55.31888161945043,57.91373825073242,58.001704952199965,54.84388961737754,88661500
XOM,10/27/21,57.31560106999069,57.01652908325195,58.12484362789211,55.969790551499074,98313600
XOM,11/3/21,56.33043324343497,58.37113571166992,58.388725023837964,55.99617926945183,90135300
XOM,11/10/21,57.45634580523519,57.19245910644531,57.746619831720544,55.609159046458636,87533300
XOM,11/17/21,57.39056565023073,56.276275634765625,58.157200064540206,53.77134281135618,107661000
XOM,11/24/21,55.785985021885566,53.34345245361328,56.91810409563078,53.07602272437777,94775500
XOM,12/1/21,54.28837514076036,55.509639739990234,56.18712862261711,52.71944814853989,120872200
XOM,12/8/21,55.812725360485324,54.858890533447266,56.47238511348469,54.57363171043888,93411900
XOM,12/15/21,54.54688571990167,53.93179702758789,55.67009529784396,51.667552170958004,127106000
XOM,12/22/21,53.78916413,54.99259948730469,55.54529139008992,53.45933428,52976300
XOM,12/29/21,54.80540067555527,58.77228546142578,59.00406036966764,54.11008275,101612300
XOM,1/5/22,59.28040950014152,63.60386657714844,63.64844103405761,59.2625838,144383600
XOM,1/12/22,63.416656578527395,65.14604187011719,65.85918546583935,62.67676423201153,99942400
XOM,1/19/22,65.74331091589897,66.79520416259766,67.07154675077119,62.23105592586817,169986800
XOM,1/26/22,67.24090901,72.05465698242188,72.66083275,65.51152378767348,192141400
XOM,2/2/22,71.36826353569694,71.54655456542969,74.06040027524881,70.44117058440875,160331700
XOM,2/9/22,70.94035644460944,69.52297211,71.60001604521496,68.12342026719871,170363800
XOM,2/16/22,71.01478168563774,68.91471099853516,71.91609886878862,67.87819486261078,104815200
XOM,2/23/22,68.91470090374432,71.35726928710938,72.69122154843406,66.72450019445338,172102100
XOM,3/2/22,72.64614361622529,79.11759948730469,82.47951468192846,71.77186508866752,244610400
XOM,3/9/22,75.7376842,69.59971618652344,78.02703074047328,68.83359793189247,230834800
XOM,3/16/22,70.13148684783178,73.76379395,74.37668989641499,68.72543426209842,169537200
XOM,3/23/22,75.11575733,74.24148559570312,77.05359030406373,71.88904761759181,118574900
XOM,3/30/22,74.86339315015331,74.56596374511719,76.67504237457231,73.89898416654287,111234100
XOM,4/6/22,75.18787640909531,77.15274810791016,78.6038693,74.54794204580527,120001000
XOM,4/13/22,78.06305544,79.09957122802734,80.11805682577678,76.78318712401155,83288100
XOM,4/20/22,79.28886941600246,74.16938781738281,80.93828142236937,71.46543641409436,139931700
XOM,4/27/22,75.16082754930495,79.48715209960938,80.01892585343462,74.16036508300336,171356600
XOM,5/4/22,80.66786983832449,76.62996673583984,82.96623089,75.27799126368916,197155900
XOM,5/11/22,77.90083577037277,83.02031707763672,83.32676159,75.16984610871589,137532400
XOM,5/18/22,84.23494111163397,85.95587921142578,86.31099298141827,81.03891023475987,130166200
XOM,5/25/22,86.11977164737861,87.41275024414062,90.85462617349307,86.01961064863524,124739500
XOM,6/1/22,88.34150973629087,94.12350463867188,94.17813538583798,87.97729549259499,124435000
XOM,6/8/22,94.23275921693482,87.50379943847656,96.12670371,85.51880138947774,153855700
XOM,6/15/22,87.40363870288135,83.29706573486328,87.93175904475758,77.99766827785703,165879200
XOM,6/22/22,79.70949470710399,83.31526947021484,84.89962346909525,76.04908225648653,150699000
XOM,6/29/22,84.66288786565728,77.22369384765625,84.86320290200572,75.58470906,126268000
XOM,7/6/22,76.26761692,76.94142150878906,79.49096251507538,73.76360616321433,111483700
XOM,7/13/22,75.92161254699558,80.37419891357422,80.60183628,73.47223918889547,101160000
XOM,7/20/22,79.74591907453474,81.61254119873047,83.11494912,77.58791446978559,86117200
XOM,7/27/22,82.20441189510258,85.65539551,88.79678866249634,81.40313079558268,105741600
XOM,8/3/22,85.97409342,82.48668670654297,85.97409342,78.56222006901659,106352200
XOM,8/10/22,82.56862688924942,83.27885437011719,85.86481849836579,81.21191011,86951500
XOM,8/17/22,83.91332592287787,90.10086822509766,90.47782420399076,83.59153851067614,87361600
XOM,8/24/22,90.11007489205781,88.54709625,93.37392905391143,88.09659382168083,88033400
XOM,8/31/22,86.45087149323251,87.29671478271484,89.03437400294192,84.85112318235241,72172200
XOM,9/7/22,85.67857184401699,87.64608001708984,91.19495147269365,84.86030942691843,86539900
XOM,9/14/22,88.43677432166494,84.98903656,90.61574009775828,83.66510301498082,111677300
XOM,9/21/22,86.02793223264776,78.82905578613281,86.31294290968066,77.12817362431537,100561300
XOM,9/28/22,79.17844539991466,87.59091949,87.67366884,78.99456185340874,104811900
XOM,10/5/22,88.03222584237858,90.10086822509766,94.99205793388252,87.94948351400078,123080200
XOM,10/12/22,89.64115961343798,92.6751709,94.19216952649857,89.39292564239994,78225500
XOM,10/19/22,93.08891426175843,97.34571838378906,99.00063522088523,93.07052941443071,94128800
XOM,10/26/22,97.69508665706886,102.88967895507812,103.80907557368367,97.45604157218834,112382100
XOM,11/2/22,102.58628004875132,104.81121826171875,105.41802341858612,99.57984907052627,85968400
XOM,11/9/22,103.98375533968077,104.93073272705078,105.3996269628773,98.89949320128017,100420500
XOM,11/16/22,105.13596408391196,105.82179260253906,106.09056486261488,99.61224902573466,80124000
XOM,11/23/22,104.09794909412294,102.44824981689453,106.22031732220125,101.59559737015518,56151400
XOM,11/30/22,103.37504805079854,96.27577209472656,103.86624985129137,95.59921352567672,93289500
XOM,12/7/22,96.18310317,99.39909362792969,100.59466399420117,94.87632156362635,107207200
XOM,12/14/22,100.0849143377964,98.88008117675781,100.37222652686802,95.58067547872828,115850100
XOM,12/21/22,100.36296078556835,102.1238784790039,102.38338079933817,96.47967472810194,50279900
XOM,12/28/22,101.86437144616336,98.71325684,102.41117887144131,97.76791891741595,48181900
XOM,1/4/23,97.12843374134845,102.03118896484375,103.79210658832558,97.09136097264374,83422300
XOM,1/11/23,102.86530165998128,104.66329193115234,105.72911097922702,101.10438415501972,60621300
XOM,1/18/23,104.96913956798659,105.47887420654297,106.20177548839524,97.19330520195838,76010700
XOM,1/25/23,104.94133277962594,107.51782989501953,109.15825912077278,102.34629574591474,94647500
XOM,2/1/23,107.35101131780925,106.50762176513672,108.78754393887722,101.79022345866439,94122100
XOM,2/8/23,106.62811834691364,107.8978271484375,110.87284803669122,105.5159564,87432800
XOM,2/15/23,108.0743336713037,103.8249512,109.06429676005048,103.48873594827849,60251700
XOM,2/22/23,103.18054821999392,102.64820861816406,104.44135179008386,101.46211400291594,69431700
XOM,3/1/23,102.08783716848221,104.23587799072266,106.31853690394227,102.02246238477838,62419300
XOM,3/8/23,103.88098639741541,99.87442779541016,104.99235771044953,96.86717352127216,81275800
XOM,3/15/23,96.02664272796518,99.96782684326172,100.19196795576974,91.54377773,160032900
XOM,3/22/23,99.74368431636094,100.04254150390625,100.53752305277966,94.24283953211557,68593700
XOM,3/29/23,100.92042892994687,107.42057800292969,109.12967085787339,100.38808935016475,84668500
XOM,4/5/23,107.72876739501953,107.72876739501953,109.43786010588228,106.62673028982742,57022600
XOM,4/12/23,108.48526590942005,109.21372985839844,109.46588771561504,106.58938283347494,65546000
XOM,4/19/23,108.4105403949771,108.82146453857422,111.03488006615565,105.74884268795941,70047700
XOM,4/26/23,108.36385618763623,102.82565307617188,111.99684195739106,102.06917233950698,97898400
XOM,5/3/23,101.873036,101.92906951904297,103.63816228888625,98.91248109225425,70912800
XOM,5/10/23,102.48943284848806,95.74645996,102.74159783199337,95.27949515847907,73169800
XOM,5/17/23,97.39686037451072,100.23238372802734,101.94688471656487,96.88816133125499,66704400
XOM,5/24/23,101.15556698571643,98.00917816,102.2200695703809,96.66206980475997,54965100
XOM,5/31/23,96.36062888847562,99.99687957763672,100.97659549676712,95.39033531882971,75426100
XOM,6/7/23,100.59978330644998,100.27007293701172,102.81356114370342,99.44107865139894,69441600
XOM,6/14/23,101.22150861944225,96.76569366455078,101.84325425248538,96.20047494,93489900
XOM,6/21/23,96.55845210644986,98.48962402,98.82875672288066,95.72946506,71185500
XOM,6/28/23,98.26352673813854,101.2309341430664,102.17296778354216,97.21786882223876,45388200
XOM,7/5/23,101.39107305285007,99.82730102539062,101.66426365734665,95.67292942938032,79837900
XOM,7/12/23,100.7976043761216,95.07003784179688,101.40992770929371,94.41061713662482,110899500
XOM,7/19/23,95.19250942766973,99.55412292480469,100.00630226869654,94.95700099978055,77603300
XOM,7/26/23,99.01715580194761,100.43962860107422,101.60774829432877,96.38888110176518,88778300
XOM,8/2/23,100.10049988119174,101.48529052734375,102.9077561956424,98.50846067750044,70516600
XOM,8/9/23,102.40847214065998,101.8903579711914,105.57370562236034,101.7113693,77683500
XOM,8/16/23,102.83956596811636,102.66860961914062,105.40391120275241,100.94005419996921,68236200
XOM,8/23/23,101.66187341104347,104.29269409179688,104.51114113922497,100.40819590048612,55880500
XOM,8/30/23,104.89104803704559,107.82579040527344,110.01023195954879,104.45416117540307,62534300
XOM,9/6/23,107.77831380560721,111.58683013916016,111.75778650858605,107.54087480618585,75386600
XOM,9/13/23,111.51084243969039,111.43486022949219,112.8689864051557,110.07670901796449,89836800
XOM,9/20/23,110.6845542212834,110.56108856201172,112.09018890521313,108.84202544379613,62599200
XOM,9/27/23,111.96672591347435,110.0102310180664,114.63553775578085,108.79454458806292,87287100
XOM,10/4/23,108.31966259840775,104.9005355834961,108.35764645762904,99.82884258814785,101376300
XOM,10/11/23,101.58590035450429,105.79331970214844,106.1827231382043,99.56292269,157625900
XOM,10/18/23,106.20170919289171,102.94404602050781,108.24368591833284,102.68761510431882,101763700
XOM,10/25/23,103.06750853710655,100.53166198730469,104.34018522905467,99.28748405945201,105472700
XOM,11/1/23,101.17749342534124,98.97406005859375,103.70384756143795,98.10028638210441,124116400
XOM,11/8/23,98.51818022679676,99.05004119873047,99.85733224429049,97.69189001,88959000
XOM,11/15/23,99.63950822071669,100.11872863769531,101.47971286695702,96.94629181724027,98039400
XOM,11/22/23,98.31685916700965,99.58200073242188,101.08675249819491,97.70345764,66195800
XOM,11/29/23,99.93661542193887,96.26579284667969,100.2337370316848,96.12202526936039,117674200
XOM,12/6/23,95.84407712,93.97512054,96.64916386133271,93.42880959732307,131551000
